,0,1,2,3,4,5,6,7
34,0.042362429201602936,0.0423625186085701,0.04236246272921562,0.04236223176121712,0.04236235469579697,0.0423622764647007,0.7034633755683899,0.042362384498119354
35,,,,0.8035292029380798,,0.13874243199825287,,0.053359247744083405
36,0.025176020339131355,0.02515324205160141,0.8237787485122681,0.025203943252563477,0.025160599499940872,0.025180114433169365,0.025186583399772644,0.025160767138004303
37,,,,,,0.9482948184013367,,
38,,,,,,0.9617130160331726,,
39,0.8380004167556763,,,0.13411395251750946,,,,
40,0.010474562644958496,0.010473200120031834,0.8226369619369507,0.010479585267603397,0.010471242479979992,0.010481951758265495,0.1145094633102417,0.010473041795194149
41,,,,,,,0.9539669156074524,
42,0.6459712386131287,,0.07869677245616913,,,,0.1200503408908844,0.12565918266773224
43,,0.9579019546508789,,,,,,
44,,,,,,0.9451916217803955,,
45,0.05285072699189186,,,0.919580340385437,,,,
46,0.010546255856752396,0.010548066347837448,0.010540940798819065,0.6759386658668518,0.2607734799385071,0.01056082546710968,0.01054694689810276,0.010544835589826107
47,0.01797551102936268,0.017976563423871994,0.017971696332097054,0.6931554079055786,0.01797362230718136,0.017984692007303238,0.017986062914133072,0.19897639751434326
48,,,,,,,0.10171544551849365,0.8604039549827576
49,,,,0.936484694480896,,,,
50,,,,0.1665177345275879,,0.8261005282402039,,
51,0.021081289276480675,0.021104266867041588,0.021092405542731285,0.021094948053359985,0.021079912781715393,0.8523606061935425,0.02110094577074051,0.021085597574710846
52,,,,0.7573492527008057,,,,0.2197515219449997
53,,,,,,0.7062665820121765,0.15534043312072754,0.10545539110898972
54,0.01567850075662136,0.01567290537059307,0.01567220315337181,0.6232240200042725,0.2827136814594269,0.01567465253174305,0.01568266563117504,0.015681393444538116
55,,,,0.34568312764167786,0.6040295362472534,,,
56,,,,0.35861971974372864,,0.09209693968296051,,0.5402765870094299
57,,0.06805385649204254,,0.1616988480091095,,,,0.7370178699493408
58,,,0.687614917755127,0.2781367301940918,,,,
59,0.025200985372066498,0.025196777656674385,0.02522212266921997,0.02525370568037033,0.025209296494722366,0.025207770988345146,0.02525491826236248,0.8234543800354004
60,0.9655243754386902,0.022896282374858856,,,,,,
61,0.7461403012275696,,,0.07096671313047409,,,,0.17239831387996674
62,0.12928833067417145,0.011386587284505367,0.011384418234229088,0.011400062590837479,0.011379308067262173,0.4149339497089386,0.011404579505324364,0.3988227844238281
63,,,,,,,0.9952230453491211,
64,0.010479586198925972,0.010476511903107166,0.010470717214047909,0.010495128110051155,0.010473355650901794,0.2890341877937317,0.6480995416641235,0.010470908135175705
65,0.01821819320321083,0.018211688846349716,0.01820923388004303,0.018219448626041412,0.018212396651506424,0.8724810481071472,0.01821492426097393,0.0182330422103405
66,,,,,,0.9448143839836121,,
67,,,,0.43157458305358887,0.5503386855125427,,,
68,0.2775421142578125,0.5313048958778381,0.03185788914561272,0.03185877203941345,0.03186051547527313,0.03185774013400078,0.03186021372675896,0.03185783699154854
69,0.014063039794564247,0.014073925092816353,0.014061289839446545,0.9015419483184814,0.014064629562199116,0.01406807266175747,0.014064417220652103,0.014062675647437572
70,,,,0.14482291042804718,0.0835035890340805,,0.7638646364212036,
71,0.018100304529070854,0.14003780484199524,0.01810135878622532,0.01809726469218731,0.7513253688812256,0.018109317868947983,0.018118981271982193,0.018109647557139397
72,0.015907010063529015,0.015908604487776756,0.14645899832248688,0.7580905556678772,0.015904828906059265,0.01590886525809765,0.015905890613794327,0.01591523177921772
73,,,,,0.018851468339562416,0.976516604423523,,
74,0.029017223045229912,,,,,,0.9381207227706909,
75,0.015711253508925438,0.015698276460170746,0.01569836214184761,0.015711629763245583,0.01569979637861252,0.01571059226989746,0.015745937824249268,0.8900241851806641
76,,,,0.2984979450702667,0.48670119047164917,0.20459763705730438,,
77,,,,0.5292633175849915,,0.1909174621105194,0.26783618330955505,
78,,,,0.4640742540359497,,,,0.5289331674575806
79,0.02537313848733902,0.025373341515660286,0.02537316083908081,0.02539779618382454,0.02537386491894722,0.8223323225975037,0.02540304698050022,0.02537335455417633
80,0.02503359131515026,0.02503429912030697,0.02502034418284893,0.02503802999854088,0.025015585124492645,0.02502184547483921,0.5851805210113525,0.26465582847595215
81,,,,0.5180819630622864,,,,0.4401912987232208
82,0.020973727107048035,0.02097383886575699,0.02097453735768795,0.020981235429644585,0.02097076177597046,0.0210206750780344,0.020980985835194588,0.8531242609024048
83,,,,0.970616340637207,,,,
84,0.458382785320282,0.07035184651613235,0.24915708601474762,0.21442143619060516,,,,
85,,,0.5659517645835876,0.40149348974227905,,0.0278868917375803,,
86,,,,,,0.9507747292518616,,
87,0.041700080037117004,0.7081347703933716,0.04167148098349571,0.04169111326336861,0.0416749082505703,0.04167567938566208,0.04175000265240669,0.0417020320892334
88,0.015648942440748215,0.015679653733968735,0.7313878536224365,0.015656480565667152,0.0156523697078228,0.17466385662555695,0.01565857045352459,0.01565222255885601
89,0.06251490861177444,0.06251504272222519,0.06254006177186966,0.06251534074544907,0.062517911195755,0.06268353760242462,0.06251516193151474,0.5621980428695679
90,0.031504686921834946,0.03149542585015297,0.779428243637085,0.031496502459049225,0.03153711184859276,0.031520117074251175,0.031530603766441345,0.0314873531460762
91,0.020897015929222107,0.020872076973319054,0.020904729142785072,0.02088076062500477,0.02087508700788021,0.02086080238223076,0.02094412036240101,0.8537654280662537
92,0.012512819841504097,0.012506443075835705,0.012510041706264019,0.012526287697255611,0.01251143403351307,0.9123960137367249,0.012524143792688847,0.012512831948697567
93,,,,0.39931514859199524,,,0.5802778601646423,
94,0.025177715346217155,0.8236984014511108,0.025181682780385017,0.025186005979776382,0.0251777283847332,0.02521415986120701,0.02518349327147007,0.02518075332045555
95,,,0.7785682678222656,0.12011557817459106,,0.08671174943447113,,
96,0.015890147536993027,0.01584268920123577,0.015842674300074577,0.015842610970139503,0.01584416814148426,0.0158426221460104,0.015842648223042488,0.8890523910522461
97,,,,0.44105401635169983,,0.5536194443702698,,
98,,,,0.8053833842277527,,,,0.15460850298404694
99,0.014045905321836472,0.014029286801815033,0.014047587290406227,0.0140601247549057,0.014032379724085331,0.014043431729078293,0.014031638391315937,0.9017096161842346
100,0.041718486696481705,0.04169321432709694,0.04173697158694267,0.04179373383522034,0.041761938482522964,0.04176148399710655,0.7077861428260803,0.04174802079796791
101,0.010425878688693047,0.010423180647194386,0.010442543774843216,0.01043976005166769,0.010426497086882591,0.9269871115684509,0.010427667759358883,0.010427312925457954
102,,,,0.5169989466667175,,0.47005119919776917,,
103,0.03228907287120819,0.03225186467170715,0.032253459095954895,0.7741551995277405,0.0322519987821579,0.03226866573095322,0.0322568416595459,0.032272882759571075
104,,,,0.8189805150032043,,0.15084725618362427,,
105,0.01578223705291748,0.28322041034698486,0.01577361859381199,0.45117348432540894,0.01577223278582096,0.015792081132531166,0.18671393394470215,0.015771977603435516
106,,0.26735201478004456,,0.45895716547966003,,,,0.2464745044708252
107,0.7411563992500305,,0.2269914746284485,,,,,
108,,,,0.41335687041282654,0.5596468448638916,,,
109,,,,,,0.9451107978820801,,
110,,0.5482478737831116,,0.19020484387874603,,0.23817721009254456,0.02082344889640808,
111,0.29740479588508606,,,,,0.16654257476329803,0.5151848196983337,
112,0.031276583671569824,0.03128287196159363,0.7810242772102356,0.03127751499414444,0.031297340989112854,0.03127936273813248,0.03128068521618843,0.03128136694431305
113,0.020841147750616074,0.020846158266067505,0.02083887904882431,0.8540778160095215,0.02084268629550934,0.020857958123087883,0.02084324136376381,0.02085212804377079
114,0.015748444944620132,0.45143043994903564,0.015722880139946938,0.015742512419819832,0.015724336728453636,0.454133003950119,0.01577504351735115,0.015723340213298798
115,0.011442229151725769,0.36619138717651367,0.011451913975179195,0.011449557729065418,0.011442245915532112,0.33766451478004456,0.011434332467615604,0.2389238476753235
116,0.013969197869300842,0.013962090015411377,0.013974159955978394,0.22376959025859833,0.013965871185064316,0.013988236896693707,0.013972405344247818,0.6923983693122864
117,,,,,,,0.9778951406478882,
118,,,,0.4849059581756592,,,0.497109979391098,
119,0.021542496979236603,0.021480519324541092,0.34980344772338867,0.5212082862854004,0.021498193964362144,0.02148391678929329,0.02149331569671631,0.021489789709448814
120,0.010462765581905842,0.5556153655052185,0.01045363862067461,0.38164088129997253,0.010452878661453724,0.010465661995112896,0.010454550385475159,0.010454235598444939
121,,0.053261686116456985,,,,0.7161815166473389,0.20623423159122467,
122,0.1358885020017624,,,0.11494926363229752,,0.6039933562278748,0.029354961588978767,0.11230829358100891
123,0.01789211295545101,0.017891809344291687,0.017889946699142456,0.0178994033485651,0.8747216463088989,0.017920803278684616,0.017890557646751404,0.017893731594085693
124,0.7253223061561584,,,0.23805545270442963,,,,
125,0.04174617677927017,0.04175242781639099,0.04174616560339928,0.04174701124429703,0.04174615070223808,0.04176318645477295,0.7077527046203613,0.04174615815281868
126,0.03127993270754814,0.03128054738044739,0.0312829352915287,0.03132793307304382,0.3337205946445465,0.03130912035703659,0.4785160422325134,0.03128289058804512
127,0.02084086276590824,0.02083895355463028,0.02083793841302395,0.8541014194488525,0.02084420435130596,0.0208414439111948,0.020843368023633957,0.020851796492934227
128,,,,0.3988341987133026,,0.10940591990947723,0.12336591631174088,0.3603958487510681
129,,,,0.6834161281585693,,,0.31391459703445435,
130,0.017888454720377922,0.17559261620044708,0.01787237450480461,0.017891233786940575,0.01787579245865345,0.01790134608745575,0.7170972228050232,0.01788097620010376
131,0.5631890892982483,,,0.16849693655967712,,,0.2580336928367615,
132,,,,,,0.16980871558189392,0.4453664720058441,0.37018412351608276
133,0.12517616152763367,,0.0931326225399971,0.23449593782424927,0.3271230459213257,0.19094109535217285,,
134,0.2676549255847931,,,,,,0.700943112373352,
135,,,,0.9484585523605347,,,,
136,0.9597793817520142,,,,,,,
137,0.041696738451719284,0.04168453440070152,0.041681014001369476,0.041695691645145416,0.04168584942817688,0.041750457137823105,0.7081101536750793,0.04169555753469467
138,0.025377914309501648,0.025371689349412918,0.025369755923748016,0.025377873331308365,0.025381607934832573,0.8223588466644287,0.02538316696882248,0.02537919208407402
139,0.011483978480100632,0.011482100933790207,0.011482763104140759,0.9195984601974487,0.011484338901937008,0.011498169973492622,0.011485204100608826,0.011484951712191105
140,0.01788814179599285,0.017879921942949295,0.017894724383950233,0.01792367734014988,0.0178816057741642,0.017888087779283524,0.8747036457061768,0.017940178513526917
141,,,0.932429850101471,,,,,
142,,0.02239685319364071,0.3304765522480011,,,0.3832075893878937,,0.25482839345932007
143,0.031308211386203766,0.03126412630081177,0.031263772398233414,0.7809775471687317,0.03131560981273651,0.031283941119909286,0.03132348135113716,0.031263310462236404
144,0.010432753711938858,0.0104391323402524,0.010429746471345425,0.9269753098487854,0.01042842771857977,0.010432797484099865,0.010431895963847637,0.010429943911731243
145,0.04168707877397537,0.041685059666633606,0.04185160994529724,0.0417863130569458,0.04176005348563194,0.70782470703125,0.04168427363038063,0.041720885783433914
146,0.020865535363554955,0.020843643695116043,0.020867904648184776,0.020895740017294884,0.020847082138061523,0.020900364965200424,0.8539339900016785,0.020845716819167137
147,,,0.037103909999132156,,,0.7349504828453064,0.12307831645011902,0.08732977509498596
148,0.015655366703867912,0.015655215829610825,0.015699109062552452,0.8902996182441711,0.015658972784876823,0.0156863983720541,0.015672747045755386,0.01567254029214382
149,0.025040214881300926,0.025024857372045517,0.0250480305403471,0.42324021458625793,0.42649608850479126,0.025039084255695343,0.025039667263627052,0.02507183328270912
150,,,,0.5029456615447998,0.4525728225708008,,,
151,,0.5453557968139648,,0.40740886330604553,,,,
152,,,,0.3369157314300537,0.649003267288208,,,
153,0.0209811981767416,0.020974818617105484,0.020982196554541588,0.020976828411221504,0.02098054625093937,0.02098538540303707,0.8531418442726135,0.020977193489670753
154,,,,,0.829387366771698,,0.11194727569818497,
155,0.17871500551700592,0.014145187102258205,0.014156577177345753,0.7363656163215637,0.014150118455290794,0.014170716516673565,0.014147774316370487,0.01414902787655592
156,,,,0.19466504454612732,,,0.7737972140312195,
157,0.01826249435544014,0.12042327970266342,0.018263407051563263,0.018261419609189034,0.0182621069252491,0.7699927091598511,0.018268832936882973,0.018265755847096443
158,0.010749179869890213,0.010741883888840675,0.010735644958913326,0.5671253204345703,0.14323808252811432,0.010752048343420029,0.23592215776443481,0.010735672898590565
159,0.031756576150655746,0.031615279614925385,0.03161492571234703,0.03161488100886345,0.7785524129867554,0.0316157303750515,0.03161488100886345,0.03161534294486046
160,,,,0.4365449845790863,,0.08132956176996231,0.47173595428466797,
161,0.06251122802495956,0.562421441078186,0.06251122802495956,0.06251122057437897,0.06251122057437897,0.06251122057437897,0.06251122057437897,0.06251122057437897
162,0.025037793442606926,0.025041047483682632,0.025036893784999847,0.02507106028497219,0.025032153353095055,0.02511124312877655,0.8246368765830994,0.02503293938934803
163,0.025023911148309708,0.025017067790031433,0.02501595765352249,0.8248127698898315,0.02502218447625637,0.025033650919795036,0.02503875084221363,0.02503570169210434
164,,,,,,0.9368321299552917,,
165,0.02087499387562275,0.02089778333902359,0.020877515897154808,0.020924046635627747,0.02089839056134224,0.02097269706428051,0.8536688089370728,0.020885782316327095
166,0.011444125324487686,0.011428285390138626,0.9199108481407166,0.011452176608145237,0.011433002538979053,0.011446558870375156,0.011434702202677727,0.011450289748609066
167,0.025545012205839157,0.025545082986354828,0.8211852312088013,0.025544872507452965,0.02554495818912983,0.025544902309775352,0.025544969365000725,0.02554497867822647
168,0.025235824286937714,0.02522728592157364,0.025266114622354507,0.025256820023059845,0.8233105540275574,0.025242643430829048,0.025227701291441917,0.02523304522037506
169,0.8903141617774963,0.015669872984290123,0.015667106956243515,0.01567107066512108,0.01566910371184349,0.01567043736577034,0.01566782221198082,0.01567041501402855
170,0.01137765496969223,0.011378930881619453,0.011377373710274696,0.01138930581510067,0.011373222805559635,0.6389613747596741,0.2927643656730652,0.011377813294529915
171,,,0.13946343958377838,,,,,0.8443477749824524
172,0.07281050831079483,,,0.2928612232208252,,0.035885799676179886,,0.5915923118591309
173,,,,,,,0.9415047764778137,
174,,,0.9808794260025024,,,,,
175,0.06250763684511185,0.5622212886810303,0.06257018446922302,0.06251280009746552,0.06251020729541779,0.06252344697713852,0.0625339224934578,0.06262051314115524
176,0.8900266289710999,0.01569191738963127,0.015712371096014977,0.015751220285892487,0.015701400116086006,0.015706151723861694,0.015713706612586975,0.015696609392762184
177,,0.13182930648326874,0.046030811965465546,0.5759148001670837,,0.16343316435813904,0.07693155854940414,
178,0.010422314517199993,0.010421324521303177,0.010423515923321247,0.927036464214325,0.010421267710626125,0.010424887761473656,0.010425509884953499,0.010424651205539703
179,0.15588253736495972,,,,,0.7898383736610413,,
180,0.042422086000442505,0.042425140738487244,0.04240850359201431,0.042402420192956924,0.7028117775917053,0.04243969917297363,0.04257918894290924,0.042511165142059326
181,,,,0.9579063057899475,,,,
182,0.031822528690099716,0.03182261809706688,0.031822677701711655,0.03182237595319748,0.5275945067405701,0.03182241693139076,0.03182263299822807,0.28147026896476746
183,0.025266332551836967,0.02519729919731617,0.025189915671944618,0.025206217542290688,0.025204677134752274,0.025258738547563553,0.025190984830260277,0.8234858512878418
184,0.025044627487659454,0.37861916422843933,0.02506702020764351,0.025081295520067215,0.471113920211792,0.02501925639808178,0.02503661997616291,0.025018075481057167
185,,,,,,0.3554990291595459,0.6273115277290344,
186,,,,,,,0.9824069738388062,
187,0.0328885093331337,0.03288337588310242,0.03292694315314293,0.493960976600647,0.3086833953857422,0.0328950397670269,0.032881151884794235,0.03288058191537857
188,0.04617883265018463,0.046179503202438354,0.046179089695215225,0.6767496466636658,0.04617829620838165,0.04617775231599808,0.04617839679121971,0.04617850482463837
189,0.5391931533813477,,,0.44141268730163574,,,,
190,0.06250777840614319,0.562335729598999,0.0625099241733551,0.06250645965337753,0.06253296881914139,0.06250645965337753,0.06250645965337753,0.06259423494338989
191,0.012542326003313065,0.012542156502604485,0.012538222596049309,0.012553008273243904,0.012538832612335682,0.24078162014484406,0.6839644908905029,0.012539391405880451
192,,,,0.22774407267570496,,0.7279865741729736,,
193,0.04174129292368889,0.0417286716401577,0.041705112904310226,0.04175509512424469,0.04168109595775604,0.04172097519040108,0.707926869392395,0.04174086079001427
194,,,0.9326185584068298,,,,,
195,,,,0.37908077239990234,0.5906723141670227,,,
196,,,0.6942372918128967,0.2584548890590668,,,,
197,,,,,,0.9616662263870239,,
198,0.3158014416694641,0.020850325003266335,0.02085176669061184,0.020860593765974045,0.020852945744991302,0.020875753834843636,0.5590407252311707,0.02086646668612957
199,0.06251499801874161,0.5619774460792542,0.06251878291368484,0.06265387684106827,0.0625901073217392,0.06261386722326279,0.06253048777580261,0.06260045617818832
200,0.041742708534002304,0.04180265590548515,0.04169745370745659,0.7078453302383423,0.04169757291674614,0.041754309087991714,0.041757989674806595,0.041702039539813995
201,0.8393412232398987,,,,,,0.12931562960147858,
202,0.01791839860379696,0.8745131492614746,0.01791868731379509,0.01792982779443264,0.017935272306203842,0.01794501021504402,0.017920183017849922,0.01791943795979023
203,0.06251391023397446,0.06251391023397446,0.06256073713302612,0.06251390278339386,0.5623319745063782,0.06251390278339386,0.06251391023397446,0.06253773719072342
204,,,,0.24313536286354065,0.2678576707839966,0.4442889988422394,,
205,0.031259942799806595,0.03129493445158005,0.031261153519153595,0.7810454368591309,0.031266067177057266,0.03129814937710762,0.03131077066063881,0.03126358613371849
206,0.02650827169418335,0.02650846727192402,0.026508348062634468,0.026507863774895668,0.026508117094635963,0.8144425749778748,0.026508145034313202,0.02650817669928074
207,,,0.3934265077114105,0.5647488832473755,,,,
208,0.01795782707631588,0.40379369258880615,0.017950430512428284,0.017965495586395264,0.017949586734175682,0.27066412568092346,0.23576979339122772,0.01794905960559845
209,0.011372222565114498,0.011373884975910187,0.011369938030838966,0.9203808307647705,0.011369186453521252,0.011382190510630608,0.011380733922123909,0.011370970867574215
210,0.02084442228078842,0.02085958793759346,0.020852822810411453,0.020896073430776596,0.020851995795965195,0.02089618891477585,0.8539284467697144,0.02087043784558773
211,,,,0.9411962032318115,,,,
212,0.04376889020204544,0.043757643550634384,0.04375103861093521,0.6936395764350891,0.04377363622188568,0.04379267990589142,0.043744370341300964,0.04377221316099167
213,0.011402053758502007,0.011381391435861588,0.011379946954548359,0.604445219039917,0.11940595507621765,0.21916425228118896,0.011434923857450485,0.011386287398636341
214,0.041748642921447754,0.04170617461204529,0.041688915342092514,0.7080575227737427,0.041686493903398514,0.04171362146735191,0.04168969392776489,0.04170889034867287
215,0.044266972690820694,0.04426733776926994,0.04426711052656174,0.04426620900630951,0.044266678392887115,0.6901321411132812,0.044266730546951294,0.04426679387688637
216,0.025600319728255272,0.025600392371416092,0.02560034766793251,0.8207979202270508,0.025600258260965347,0.025600198656320572,0.025600271299481392,0.025600282475352287
217,,,0.9933278560638428,,,,,
218,0.031288474798202515,0.031286392360925674,0.03131997957825661,0.031334519386291504,0.03129546344280243,0.03132776916027069,0.03129623085260391,0.7808511853218079
219,0.011493518017232418,0.011485802009701729,0.011491429060697556,0.9195716381072998,0.011485670693218708,0.011497527360916138,0.011487038806080818,0.011487409472465515
220,0.01422709971666336,0.014228565618395805,0.01423083059489727,0.5085680484771729,0.014223836362361908,0.2486000955104828,0.17169298231601715,0.014228535816073418
221,0.031256288290023804,0.03125624731183052,0.03125916048884392,0.03125596046447754,0.03125743940472603,0.03125596046447754,0.03125603497028351,0.7812029123306274
222,0.01144968532025814,0.011450507678091526,0.011447238735854626,0.011452707462012768,0.9198455214500427,0.011453329585492611,0.011448811739683151,0.011452182196080685
223,0.025063080713152885,0.02505958266556263,0.025072643533349037,0.36979323625564575,0.4797448515892029,0.02509947679936886,0.025060774758458138,0.02510632388293743
224,0.39018547534942627,,,,,0.5937159657478333,,
225,,,,,,0.9725661277770996,,
226,,,,,,,0.9872989654541016,
227,0.02545137330889702,0.26607346534729004,0.025454603135585785,0.025458432734012604,0.02545209415256977,0.025463096797466278,0.025476474314928055,0.5811704993247986
228,0.013899634592235088,0.7155922055244446,0.013900220394134521,0.01390820648521185,0.013909264467656612,0.013908348977565765,0.013897998258471489,0.20098409056663513
229,0.40623024106025696,0.04179401695728302,0.04179583862423897,0.04179403558373451,0.04179808497428894,0.04179598391056061,0.041794080287218094,0.3429977297782898
230,,,0.9755108952522278,,,,,
231,0.04171435162425041,0.04167306423187256,0.041702140122652054,0.7081340551376343,0.04168766736984253,0.041689254343509674,0.04169456660747528,0.0417049340903759
232,,,,0.6163922548294067,0.32584264874458313,,,
233,0.03348100930452347,0.5365694761276245,0.03340804576873779,0.033418070524930954,0.033407751470804214,0.2628607451915741,0.03341977670788765,0.03343511372804642
234,0.029245227575302124,,,0.40401768684387207,,0.3928760886192322,0.17065322399139404,
235,,,,,,0.9791296720504761,,
236,,,,0.37064826488494873,,,,0.6078312397003174
237,,,,,0.9795098900794983,,,
238,0.04167604818940163,0.708083987236023,0.041703250259160995,0.04169638827443123,0.04167625680565834,0.04169190675020218,0.041795514523983,0.041676610708236694
239,0.020842069759964943,0.020842071622610092,0.020842069759964943,0.020846957340836525,0.02084232121706009,0.020842961966991425,0.020842069759964943,0.8540995121002197
240,0.041706930845975876,0.04167953506112099,0.04169027507305145,0.7081234455108643,0.04169762134552002,0.04169256612658501,0.041694872081279755,0.04171474277973175
241,,,,,,0.9513257145881653,,
242,0.04291224479675293,0.04291241243481636,0.04291258007287979,0.04296085238456726,0.04291834309697151,0.6995465755462646,0.04291369020938873,0.04292326793074608
243,0.011523004621267319,0.01151361595839262,0.011507119052112103,0.011509616859257221,0.011500279419124126,0.919438362121582,0.011500105261802673,0.011507932096719742
244,0.017949998378753662,0.017949147149920464,0.017956163734197617,0.017949335277080536,0.017948975786566734,0.01795121282339096,0.01797020435333252,0.8743249177932739
245,,,,0.22344739735126495,,,,0.7639743089675903
246,,,,0.9781945943832397,,,,
247,0.014676562510430813,,0.5721945762634277,0.24823205173015594,,0.1629028171300888,,
248,0.02536780759692192,0.3565610647201538,0.02535146288573742,0.025391850620508194,0.025366641581058502,0.025403421372175217,0.025397226214408875,0.49116051197052
249,,,,,,0.9535947442054749,,
250,,,,0.578933835029602,0.3968333899974823,,,
251,0.041700329631567,0.47983047366142273,0.04170050099492073,0.041740015149116516,0.04169466719031334,0.04168685898184776,0.26994588971138,0.041701268404722214
252,0.01811564899981022,0.0181156937032938,0.8731903433799744,0.018115589395165443,0.01811562478542328,0.01811579428613186,0.018115630373358727,0.018115637823939323
253,0.9415727853775024,,,,,,,
254,,0.22076579928398132,,0.7256394028663635,,0.036633316427469254,,
255,0.01049079280346632,0.19025027751922607,0.7468276023864746,0.01049656793475151,0.010477932170033455,0.010494728572666645,0.010480029508471489,0.010482126846909523
256,0.020854486152529716,0.02084973454475403,0.02085452899336815,0.8539958000183105,0.020863652229309082,0.020860515534877777,0.020857062190771103,0.02086426503956318
257,0.04240114614367485,0.0424012690782547,0.04240134358406067,0.042400941252708435,0.7031919360160828,0.04240099713206291,0.042401283979415894,0.04240112379193306
258,0.02124730497598648,0.021233603358268738,0.02123265713453293,0.8513162732124329,0.02123684249818325,0.021247774362564087,0.021248776465654373,0.021236810833215714
259,0.0312715508043766,0.03127157315611839,0.031277354806661606,0.031304024159908295,0.031266916543245316,0.7810651063919067,0.03126757964491844,0.03127584606409073
260,0.0416949987411499,0.041684381663799286,0.04168429970741272,0.041709594428539276,0.708021342754364,0.04176532104611397,0.04168937727808952,0.041750676929950714
261,,,,0.9484635591506958,,,,
262,0.04167991131544113,0.0416778028011322,0.04172099754214287,0.04172569885849953,0.041720956563949585,0.7080624103546143,0.04170377925038338,0.04170842468738556
263,,,,,,0.9482508301734924,,
264,0.03128623217344284,0.031337764114141464,0.7809156775474548,0.031297389417886734,0.031270839273929596,0.03129682317376137,0.03129257261753082,0.03130272030830383
